path,energi0,homogenitas0,entropy0,contras0,correlation0,energi45,homogenitas45,entropy45,contras45,correlation45,energi90,homogenitas90,entropy90,contras90,correlation90,energi135,homogenitas135,entropy135,contras135,correlation135
Whole\168W.png,0.0019682201229633324,0.3563456958685701,7.429973339943061,715816960.9999851,0.9456424145408269,0.0014666610026379753,0.298091633144914,7.764896004728208,715816960.999962,0.8764260633310148,0.001572583345362212,0.3193324879207278,7.631870914502229,715816960.9999847,0.907929099978787,0.0014985682522668422,0.3024539027659298,7.725289380339836,715816960.9999635,0.8848363531690914
Whole\169W.png,0.002029281768524229,0.36404945302781705,7.300564067319578,715816960.999987,0.9381113404229036,0.0015917241208899837,0.3149252747349323,7.570573386118268,715816960.999973,0.8837688980034086,0.0016664217288397051,0.33117064703319515,7.4735625095329175,715816960.9999869,0.9000163988080343,0.0015231968587812049,0.30678848637475986,7.597768860813997,715816960.9999727,0.8499448132067842
Whole\16W.png,0.002732345918792996,0.38564263279595934,7.20186071616179,715816960.9999797,0.9770214332695804,0.002095762949044199,0.32295641773448386,7.531686824387787,715816960.9999564,0.9511836047961956,0.002142491406564423,0.33713688586364293,7.44549664652257,715816960.9999783,0.9645021459226385,0.0020500710602768387,0.3201518872732813,7.529843677385821,715816960.9999572,0.9502339657645844
Whole\170W.png,0.0026110475804933067,0.38091666753971887,7.13482835470878,715816960.9999857,0.9615565803494337,0.0019915939763684672,0.322133521566752,7.439375040847919,715816960.9999709,0.9113678434728772,0.0021124033336930442,0.3401754027942075,7.347755446912203,715816960.999985,0.9300341722959097,0.001986821631279111,0.32186927142496513,7.461973541299733,715816960.9999691,0.9057443600949138
Whole\171W.png,0.002317046504209858,0.387886727182639,7.238249103874575,715816960.9999847,0.9631779019793646,0.001696400503595079,0.32037219106213305,7.609473296773151,715816960.9999661,0.9095467830849394,0.001780980429636805,0.33399191752922974,7.525474658271086,715816960.9999832,0.9295051296731631,0.00171967986071241,0.31886937218500055,7.60133938822619,715816960.9999669,0.912688004472864
Whole\172W.png,0.0028461515663262653,0.3966716975700767,6.9336962233397585,715816960.9999901,0.9214501894441012,0.002194027514101911,0.34045841553041756,7.215709914649419,715816960.9999784,0.8348383352229419,0.0023379900885774894,0.35646756222500997,7.111704312410031,715816960.9999897,0.8692389511439409,0.002182995189972659,0.3332638764853754,7.230512239717899,715816960.9999788,0.8267549089358247
Whole\173W.png,0.0021079890792589247,0.34654662464038366,7.544999722136257,715816960.9999721,0.9603394045261499,0.001665206318818412,0.29491298309480607,7.812246523427701,715816960.9999433,0.9219726836422757,0.001749178119938507,0.31361911659444236,7.708301184567246,715816960.9999714,0.9484797792168951,0.001618964735852268,0.29393948728031455,7.804130435470217,715816960.9999461,0.9290463977655906
Whole\174W.png,0.0022027640490823197,0.3737496716365734,7.233334864961866,715816960.9999864,0.9703674098163748,0.0016554175336633665,0.31252045327938466,7.548260417759417,715816960.9999686,0.9399617966813871,0.0017552384958287735,0.32985792684440546,7.4706873263072,715816960.9999847,0.9536031837049935,0.0016654830879255275,0.3115893441593907,7.557350170154022,715816960.9999675,0.9246976692570081
Whole\175W.png,0.00283244902427275,0.3763486889124818,7.110846451861347,715816960.9999847,0.9622698906860868,0.0022388410453559027,0.32375002399499764,7.396905763967225,715816960.9999709,0.9132418657411218,0.0023520975386673785,0.34420865482072444,7.294064071667134,715816960.9999835,0.9368101875954724,0.0022026823147211333,0.3198468538975158,7.414028691115347,715816960.9999717,0.9103555675506618
Whole\176W.png,0.0023093040570840635,0.34762337807131105,7.645052489202976,715816960.9999719,0.9726013932803107,0.0019126071484206926,0.2954861781576901,7.917650388150073,715816960.9999332,0.9434157025496127,0.001982420285640941,0.3118732480686459,7.81812948284838,715816960.9999707,0.9618131516009188,0.0018883494893901702,0.2961680591565061,7.909499094938448,715816960.9999356,0.9469038955362771
Whole\177W.png,0.002281221603458411,0.3744346104814915,7.330959751362621,715816960.9999819,0.9712585810042795,0.0018283540194085966,0.3195298128656857,7.619402599123844,715816960.9999589,0.9385264065832958,0.0019037886586517226,0.3331872229610398,7.556888913952649,715816960.9999795,0.9457588084827784,0.0017859103236339705,0.31296265732137624,7.67157458543862,715816960.999957,0.9248799247918328
Whole\178W.png,0.0020534040701864907,0.34247351002436205,7.679468609362925,715816960.9999709,0.9660343962277784,0.0015898117232402962,0.2939517307621583,7.917062865141651,715816960.9999292,0.9420882483843305,0.0016548553604922465,0.30925419485515837,7.832592040197047,715816960.9999713,0.9583146268059234,0.0015386055944159869,0.2886232719773756,7.93703360319764,715816960.9999297,0.9380872846024232
Whole\179W.png,0.0015742578482229185,0.3421257061188672,7.565999110873013,715816960.9999826,0.9229153522167112,0.0012046087084298471,0.2939482170018386,7.8263904140654805,715816960.999962,0.8753998792364598,0.0012672505203410879,0.310233834830308,7.73454148266993,715816960.999982,0.9119835592403976,0.001141914739654225,0.28463256152129696,7.870302160399778,715816960.9999617,0.8525543217040192
Whole\17W.png,0.0023422094573676876,0.3785721507365272,7.281752967070568,715816960.9999804,0.9668122575523266,0.00179631415124925,0.31719403568598215,7.618358739480284,715816960.9999607,0.9220241083896822,0.0018693620150914126,0.3350356415368806,7.537980472537379,715816960.9999776,0.9428351245165847,0.0017552677550638348,0.3172954227161658,7.62039843103626,715816960.9999615,0.9268962735980115
Whole\180W.png,0.0019864750422857167,0.35568008212559826,7.473037951058091,715816960.9999824,0.9429878798675081,0.0015106211624784356,0.3041583978412619,7.744280231335741,715816960.9999591,0.8953657432437758,0.001602043243149178,0.3227604936263227,7.6304336241497985,715816960.9999816,0.9302550980720342,0.0014682947091727938,0.2985570184887705,7.7541273079761375,715816960.999962,0.8940507551549952
Whole\181W.png,0.003460690332024812,0.4009107260314911,6.932194465649514,715816960.9999846,0.9674582989396006,0.0027451555306119424,0.3508689567972983,7.213316453189812,715816960.999965,0.9278024213588612,0.0028549706147259365,0.36980294237062383,7.124960606294581,715816960.9999839,0.9503574031480951,0.002688171846677418,0.34617942712910593,7.232350613951284,715816960.999966,0.9293153375913267
Whole\182W.png,0.0022094734130868785,0.3554672423688003,7.540069905061141,715816960.9999732,0.9794278089104042,0.0016865098520324356,0.2978030797909296,7.835328671106591,715816960.999937,0.958354940492838,0.0017681160850605672,0.3178580686827206,7.749005427921109,715816960.9999727,0.9727698916952895,0.0016436510025972081,0.2971603947487737,7.84028678118902,715816960.9999354,0.959669856405658
Whole\183W.png,0.0015688048343871813,0.34471420767457595,7.587333718603927,715816960.9999781,0.9561955098860628,0.0012060982643880597,0.2935396681533093,7.874809124363701,715816960.9999566,0.9172357110377753,0.0012588855744119633,0.30987763583470224,7.7852588981875614,715816960.999977,0.93891974305981,0.001149085750338232,0.28870069196844617,7.9097118785682285,715816960.9999566,0.9083236184609628
Whole\184W.png,0.002487561981959443,0.3674100497666639,7.374229138907786,715816960.9999777,0.963974259789154,0.001991048126185354,0.3150303353949968,7.6363134660876675,715816960.9999532,0.9315063270230824,0.002031141696560256,0.32556058278555217,7.565662392846399,715816960.9999768,0.9464752801114115,0.001915743864967613,0.3072471405093811,7.679685238404945,715816960.9999529,0.9184526675656184
Whole\185W.png,0.002768623029921461,0.3882638504170894,7.160483723210058,715816960.9999847,0.9633246165649467,0.0020688779055041363,0.3257375972743831,7.480544526489915,715816960.9999645,0.9298582258537517,0.0021994188275481917,0.3465251266675517,7.393422101644233,715816960.9999822,0.9493399682436273,0.0020537920671608386,0.3251554461441782,7.481381882526447,715816960.9999636,0.9274186393340402
Whole\186W.png,0.001584507319405536,0.3359894909084393,7.872098335539912,715816960.9999695,0.9792684480560246,0.0011724400657553181,0.2788037703594548,8.185624104749959,715816960.9999242,0.9582127378918335,0.0012232385304617479,0.29665501301583436,8.086571258329103,715816960.9999695,0.9721734657463499,0.0011323508293985339,0.2785998490641967,8.176873855426905,715816960.9999255,0.959673957106816
Whole\187W.png,0.0025120324288495717,0.38728290114401487,7.243287487902103,715816960.9999802,0.967816901872644,0.0018213213932781244,0.3249675271404389,7.576708195563319,715816960.9999605,0.9316321426342232,0.0018763589773275187,0.3407055887642367,7.506368358714898,715816960.9999788,0.9435851804316148,0.001778639368550196,0.3208080529104361,7.593110324974283,715816960.9999597,0.9209364027027094
Whole\188W.png,0.0017927322231600415,0.3471798038738197,7.7534849136946615,715816960.9999722,0.9845073628427101,0.0012954408697580426,0.28929637250702217,8.040338602876071,715816960.9999294,0.9694272442333861,0.0013775084923219763,0.30922501104968975,7.932934257808994,715816960.9999726,0.9821081508409814,0.0013042090688308058,0.28825523837868333,8.017872772892828,715816960.9999291,0.972354266213602
Whole\189W.png,0.0023354376542733444,0.36876379147936633,7.236704478106038,715816960.9999875,0.9335511106345841,0.0017268047432119162,0.3039534760493722,7.573391486986477,715816960.9999707,0.84397225791049,0.0018299345680724273,0.3199315597103226,7.485782291706639,715816960.9999859,0.8792773809718194,0.0017280713462783227,0.3040273177654751,7.560006396621522,715816960.9999715,0.8436073048841298
Whole\18W.png,0.0022630272311321272,0.35438129257251305,7.4691543390060176,715816960.9999785,0.9477940349857874,0.0017471607266357323,0.2980763709484745,7.746493158672209,715816960.9999607,0.8959307711093818,0.0018631427033363845,0.3237400015069303,7.63949398698949,715816960.9999757,0.9239122131040602,0.0017681144544505615,0.3020639729643474,7.738755478673168,715816960.9999595,0.8957183822691491
Whole\190W.png,0.002974386319865956,0.3868207317260947,7.118666018973176,715816960.9999849,0.949992637110359,0.0024323987515861003,0.3338240080202991,7.380599129983662,715816960.9999666,0.9026420956542519,0.002567824593656534,0.3507831188401935,7.292226706728319,715816960.9999843,0.9245090470105695,0.0023822631810440312,0.3295309855935129,7.413008586513378,715816960.999967,0.8908781332154804
Whole\191W.png,0.0024616308387886417,0.38058773776263155,7.2611883708636915,715816960.999982,0.9686090861455452,0.0017679799139124087,0.31335579180264517,7.604240844096101,715816960.9999607,0.9203291228015049,0.0018805518568070436,0.330917187811006,7.518525975629833,715816960.9999807,0.9386294495990557,0.0018064931039650182,0.3136518421908115,7.6014940048780595,715816960.9999622,0.923550303127007
Whole\192W.png,0.004485908019667407,0.41570546481271914,6.76078227516018,715816960.999985,0.9661677464860582,0.0037589895999440475,0.3593581601125593,7.023200111863189,715816960.9999738,0.9273542312200183,0.003931498097370896,0.37707860908313523,6.928956456533003,715816960.999984,0.9465013148387385,0.003796980003905532,0.35964380251151495,7.011550941895111,715816960.9999739,0.9253074598543372
Whole\193W.png,0.002130960987995873,0.37896610494586247,7.202166082075473,715816960.9999871,0.9485870370702048,0.001612679770712491,0.3197715423400145,7.566439251250915,715816960.99997,0.8735085241106554,0.0017363743223581898,0.3375931031071693,7.450636363592409,715816960.9999858,0.9006997635214506,0.0016329684838672673,0.3217315576801967,7.532094103073904,715816960.9999707,0.879716614633281
Whole\194W.png,0.002169661871061605,0.37361110830071864,7.440016475880085,715816960.9999785,0.9687167463715778,0.0016700786083075712,0.32068048328482196,7.729306669768908,715816960.9999523,0.9395468143331794,0.0017020328230111636,0.3311756424012947,7.66583907750384,715816960.9999778,0.9529721015034134,0.0015808705434756677,0.31077360069152077,7.776395500581011,715816960.9999535,0.9326376290343799
Whole\195W.png,0.002676756208004214,0.3808859229951135,7.1342774290064686,715816960.9999876,0.9344837115137605,0.002031369925472317,0.31700228652419893,7.470806509129852,715816960.99997,0.8590194805790556,0.002159987596341906,0.33465198838731064,7.361987543125499,715816960.9999874,0.8959254351079531,0.002087423357685859,0.3207412574312813,7.435372120517266,715816960.9999703,0.8645245153004004
Whole\196W.png,0.0021692172290591885,0.374878800885034,7.172014464148507,715816960.9999884,0.9420956191125833,0.0016546352765343599,0.3162889779063917,7.472079187554948,715816960.999976,0.8756494742352724,0.0017195933439719767,0.3314634660891216,7.383884493486828,715816960.9999877,0.9037254213121346,0.0015949069656213618,0.31155494837982584,7.500837013151317,715816960.9999762,0.8742491557309416
Whole\197W.png,0.0024093712127850105,0.3743867051395891,7.226580846711223,715816960.9999814,0.9623290216922153,0.0018427191048688805,0.3147049885632523,7.531249659959397,715816960.9999607,0.9137720921743132,0.0019802860040287807,0.33756984790591715,7.422227822648803,715816960.9999802,0.9321301334241199,0.0018236354905345076,0.3180641720893962,7.5333134860086215,715816960.9999619,0.9112768289653537
Whole\198W.png,0.0022846973794529613,0.3645229320255089,7.2917366949146825,715816960.9999859,0.9205833661196778,0.0017252863571383707,0.3084868711731252,7.61152466139705,715816960.9999673,0.845096339170111,0.0018245042593602588,0.3298315385496519,7.491589616596906,715816960.9999852,0.8907988996033589,0.0017572301249133176,0.3162792120240018,7.5764560283617,715816960.9999671,0.8553759138697618
Whole\199W.png,0.003360161505478813,0.3790035026030346,7.149028756095901,715816960.9999825,0.9556110410660295,0.002689517252059112,0.3293886030370169,7.393614169929923,715816960.9999629,0.9184317824607482,0.00273505728896173,0.33742531088588246,7.322851787874713,715816960.9999809,0.9368084179827268,0.0026417745810886624,0.32522302126166663,7.410834362960457,715816960.9999601,0.9105926950522298
Whole\19W.png,0.0026604406846505117,0.3962236079147612,7.077284835543869,715816960.9999862,0.9723923948330387,0.0018971253764937719,0.32970895855374793,7.437957498188657,715816960.9999683,0.9374406382685078,0.0020040109660293946,0.3492424084935872,7.354182818872677,715816960.9999847,0.9535682558854971,0.0019225804463139469,0.3329925880246453,7.44797696212242,715816960.9999672,0.9352484351783669
Whole\1W.png,0.002210438380837261,0.36461109647948553,7.326075138817341,715816960.9999834,0.9628807474538874,0.0017314502357938443,0.3128709156338454,7.622900383111824,715816960.9999602,0.922090801167195,0.0017834874536938696,0.326448205472988,7.549039442411506,715816960.9999812,0.9462630901996657,0.001692400805596279,0.30644856275888815,7.653727602226884,715816960.9999604,0.9225946936491735
Whole\200W.png,0.0027214512436833727,0.3771237003347378,7.205067941169408,715816960.9999802,0.9724916499576669,0.0021154865919387044,0.31919976697720676,7.529250752114464,715816960.9999615,0.9373857823643524,0.0021948418530621924,0.34068919082634863,7.422173442101753,715816960.9999788,0.9558290705430701,0.0020665272901016734,0.31856187465477614,7.52507568030622,715816960.9999627,0.9410829013775891
Whole\201W.png,0.0021649429895536022,0.3778769648117476,7.276788279986967,715816960.9999837,0.9670749490349396,0.0016808245532913386,0.3198936058693733,7.570073727594389,715816960.9999651,0.9296641201380623,0.0017396287233982278,0.3373728445371389,7.474086031897498,715816960.9999821,0.9469099218587625,0.0016365568722207947,0.3192216025927357,7.576937087938484,715816960.9999646,0.927835087190807
Whole\202W.png,0.002237544514151113,0.37844079124950425,7.349510060555197,715816960.9999789,0.9754160509335965,0.0017190206120753977,0.31979796676792194,7.6759370660981725,715816960.9999572,0.9383653926017869,0.0018327916294506353,0.3374588713649723,7.576874095928603,715816960.9999772,0.9527982431106019,0.0017642512189976441,0.3246738712098072,7.653435989950971,715816960.9999555,0.9388006487441696
Whole\203W.png,0.0023923480464145015,0.39736842348348794,7.135362646355539,715816960.9999816,0.9783540756784064,0.0016900598002322846,0.32818267193845846,7.496774015386076,715816960.9999623,0.9479249398606994,0.0017498025108356602,0.3443558716851057,7.413821863979722,715816960.9999804,0.9596176855863421,0.001659426841700577,0.32738693892794457,7.492862902276749,715816960.9999628,0.946946485642864
Whole\204W.png,0.003014190293516864,0.3853331983823951,7.145474471421017,715816960.9999804,0.9701366313707078,0.002261588006343902,0.32006349156106334,7.443650493473434,715816960.9999596,0.9320884547308127,0.002358489030942429,0.3392134511197261,7.36453763705871,715816960.9999784,0.952332809017964,0.002268922387681422,0.3236891512172119,7.450541806042957,715816960.999958,0.9357405845265323
Whole\205W.png,0.002842325753010402,0.37696034615382457,7.269638463915548,715816960.9999782,0.982526853043856,0.0022355121280405506,0.31735425721145294,7.579407324300308,715816960.9999473,0.9562403859620906,0.002300795312039318,0.3310154573544019,7.510205732539487,715816960.9999776,0.9692630295664504,0.002179228054904468,0.31473904381197665,7.6050604917729405,715816960.9999477,0.9593299497759734
Whole\206W.png,0.0026868826931009176,0.3820778522112544,7.175967219849021,715816960.9999781,0.9769274634056695,0.0020113579814246708,0.3203163210777978,7.485946432967425,715816960.9999518,0.9519870067196421,0.0021023846979330556,0.33631188709702214,7.403764220846787,715816960.9999774,0.96225445828143,0.00198617968071144,0.3200668883934781,7.492021340314923,715816960.9999547,0.9470826531904236
Whole\207W.png,0.003368503746284361,0.38630814070059055,7.145497445165255,715816960.9999789,0.9779325138987881,0.0027147224608799407,0.33235760229606415,7.430660143952953,715816960.999953,0.9512660727592434,0.0028449746840894822,0.3489230801587202,7.330405030670729,715816960.9999777,0.9663000287592365,0.002728330275311125,0.33050539633417336,7.415449999592097,715816960.9999557,0.9528887336802987
Whole\208W.png,0.003206347538183017,0.3887323059106689,7.060458781477558,715816960.9999814,0.9802764638264705,0.0025500467641776563,0.3340385090604007,7.336802129881947,715816960.9999607,0.9512423286257078,0.0026590499958339484,0.3500747028435624,7.2442475179035,715816960.9999797,0.9638583369543434,0.0025460585982250063,0.332335899487827,7.341888918905027,715816960.9999611,0.9523347991319362
Whole\209W.png,0.0025991236064498865,0.37229742359469015,7.258636198298453,715816960.9999834,0.964311297832581,0.0019327843851296286,0.3123094181061382,7.560239713155713,715816960.9999595,0.9148967672769492,0.00203792863640363,0.3303548933565089,7.471294764406174,715816960.9999833,0.932354486523965,0.0019241987767872283,0.31232350947160037,7.570410253533136,715816960.9999579,0.9114333721355478
Whole\20W.png,0.002541957781668993,0.37031372327855944,7.316856076206668,715816960.9999766,0.9614449629160631,0.0019339837179269432,0.313556420528015,7.602053029528989,715816960.9999497,0.9285747904685621,0.0019863047538591022,0.3289901505987023,7.536727858906107,715816960.9999756,0.9484408016635383,0.0018511374985423921,0.3063850039700299,7.640958108760597,715816960.9999475,0.9258834545545498
Whole\210W.png,0.0026746881496688,0.369520278851298,7.350959838748052,715816960.999977,0.9842044201163619,0.0020713861255371637,0.31509819180313087,7.623755414317982,715816960.9999449,0.9647845462290999,0.0021594748389686916,0.333532840095904,7.538543480521742,715816960.9999766,0.9763975309879146,0.0020449931159652597,0.30926174616795765,7.6422218374204105,715816960.9999433,0.9653326955649351
Whole\211W.png,0.0024952779397741046,0.37823639693541034,7.331314708182754,715816960.9999765,0.9879623414137156,0.001946955347813384,0.32068115858043444,7.621409039924891,715816960.9999388,0.9708005875415198,0.00200952641895461,0.3382039820126315,7.55920662040385,715816960.9999759,0.9784420959659681,0.0019177427529631294,0.31801006013400657,7.631907107114717,715816960.9999398,0.9704752940201539
Whole\212W.png,0.0025688898423690864,0.3623253530897978,7.408031614910923,715816960.9999757,0.9776002234456214,0.002028750228993781,0.3095338033894521,7.679641207644296,715816960.9999461,0.9462623359675032,0.002124293250050801,0.3277867057504544,7.597793852250221,715816960.9999747,0.9607694633316564,0.0020329748018920787,0.3109338236608206,7.692368992293622,715816960.9999439,0.9482005183409663
Whole\213W.png,0.003382350087453664,0.3834985340392152,7.058779546625226,715816960.999984,0.9739174363271508,0.0027350515361960837,0.3290016034959138,7.323417788978109,715816960.9999615,0.9356625158431167,0.002872582222214751,0.3501031984657839,7.23400485827649,715816960.9999832,0.9526924349070225,0.002682305879213694,0.32584773637797243,7.33670288260093,715816960.9999613,0.9358718842426704
Whole\214W.png,0.0027465631103132052,0.36839101702273996,7.338429483119222,715816960.9999799,0.9757860626485193,0.0021385852803336284,0.31073729776076153,7.641000989846982,715816960.9999484,0.9468598627542494,0.002239145225360219,0.32503849584437966,7.554810823119415,715816960.9999793,0.9605336686106977,0.0021416297405114555,0.3126458540027192,7.631736394446361,715816960.999948,0.9458714958510135
Whole\215W.png,0.001115041048441615,0.31356456274837313,7.7610500090584775,715816960.9999843,0.9363969163261021,0.0007826953467782099,0.2533983955271489,8.103581869495196,715816960.9999654,0.8555835022996465,0.0008866615633623683,0.2767671565692916,7.9499768627378735,715816960.9999826,0.8963983202178456,0.0008246969807845786,0.25759900055799456,8.052357794926479,715816960.9999658,0.866480856400987
Whole\216W.png,0.0023789747286521753,0.37768182674173145,7.285388957302954,715816960.9999826,0.9745702178305242,0.0018661426125628035,0.3196165184738866,7.574178864727173,715816960.9999603,0.9456586568846082,0.0019671605505316926,0.33847113971266063,7.47545900739588,715816960.9999807,0.963817230231958,0.0018442951511730564,0.3186635462532726,7.59018384084082,715816960.9999605,0.9476884213711513
Whole\217W.png,0.0025802783539156425,0.37800542943505805,7.234383485933803,715816960.9999796,0.9815717355421733,0.0019359729958840373,0.3155781575427931,7.5256737899890656,715816960.9999483,0.9591525304596017,0.002048575447248034,0.33701805390722467,7.438084671179365,715816960.9999785,0.9718967747752898,0.0019380545302101694,0.32125938582340213,7.517898818433997,715816960.9999486,0.9600665478657004
Whole\218W.png,0.0022350866845283774,0.3644918841285676,7.4173901558672615,715816960.9999778,0.9777346471621506,0.0017213193332702435,0.3113291916408842,7.681046288903897,715816960.9999437,0.9540778415517593,0.0017899867953058758,0.3255220298119264,7.610290182806053,715816960.9999771,0.9666502520317961,0.001702687390742534,0.30754328012737014,7.706264161568805,715816960.9999433,0.9504837451419156
Whole\219W.png,0.0033217198392400163,0.38680673264521886,7.128616396701632,715816960.9999812,0.9700391514342841,0.002643037340139685,0.32918386805275585,7.411060760333727,715816960.9999558,0.936096231735449,0.0027644131215991807,0.3480238131513549,7.319598319787143,715816960.9999795,0.9516440072147775,0.0026575465761766058,0.33010739418735174,7.416646974694433,715816960.9999577,0.9293418542071274
Whole\21W.png,0.0024038160258932676,0.3661740780080716,7.417155573590554,715816960.9999732,0.9811679033223145,0.0018364418277597673,0.31182760949206717,7.707826743880417,715816960.9999408,0.9603380700144815,0.001963974264862518,0.3336921632153162,7.608326435553182,715816960.9999726,0.9704345186768781,0.001855627308501605,0.31084385084875604,7.708891680167366,715816960.9999404,0.9564111098191405
Whole\220W.png,0.002093450231822008,0.38747288107541933,7.271655340112154,715816960.9999843,0.9713928037322428,0.0015480637942488417,0.3210680238935392,7.616752541914008,715816960.999968,0.9335824157817535,0.001613106314591692,0.3375780161372991,7.547082014337813,715816960.9999838,0.947794704209472,0.0015295010439979081,0.31863828697522245,7.6435025280969615,715816960.9999663,0.9305784670231273
Whole\221W.png,0.002834927666925237,0.37591277652886645,7.20341793007224,715816960.9999782,0.9822285737863654,0.0021790742942894075,0.31867781460857675,7.51357002825279,715816960.9999421,0.9537055162447294,0.002291491887670738,0.3347803964078386,7.430982302896306,715816960.9999776,0.966352179276251,0.002161093912367925,0.3181643996044245,7.501009723023526,715816960.999943,0.9568772478611491
Whole\222W.png,0.0028479831129578897,0.37585911146499396,7.246508830203538,715816960.999978,0.9829298413768351,0.0022120482581852534,0.3187222359719995,7.529113872446055,715816960.9999421,0.9630101811431349,0.0023201533219466726,0.3373287268022968,7.455241227579037,715816960.9999778,0.974407884264462,0.002182370537474471,0.31730215929597344,7.541194408070575,715816960.9999416,0.9619602457349724
Whole\223W.png,0.002056274376220166,0.3661881180943916,7.428312653694224,715816960.9999774,0.9865630845977755,0.0015084685138678112,0.3041216388944071,7.736068322695827,715816960.9999418,0.9696559893513474,0.001616846983694207,0.3241396326245148,7.6428997297480965,715816960.9999771,0.9798654542177402,0.0015116129184454133,0.30432482052366006,7.737973594100379,715816960.9999413,0.9710800262107313
Whole\224W.png,0.0017791091490387968,0.3458544077413527,7.622261962598543,715816960.9999757,0.965283111568488,0.001388875429495975,0.296842812977885,7.877210104950751,715816960.9999504,0.9404009998819265,0.0014544902136681352,0.3095175710089257,7.80891124612817,715816960.999973,0.9513732006490386,0.0013785273401036445,0.2908567233304866,7.925648900127007,715816960.9999487,0.9251128874183646
Whole\225W.png,0.002585059674513572,0.38371328541195815,7.116364734342077,715816960.999988,0.9630912347173191,0.0019920533362058884,0.32240698053390787,7.431641087492044,715816960.9999737,0.9143704498375378,0.002146799703755318,0.34364614627722423,7.323983063549706,715816960.999986,0.9344934184662923,0.0020674094916303593,0.3238186295009744,7.424048181660479,715816960.9999723,0.9106393048053958
Whole\226W.png,0.0025744620581034184,0.38113880790255594,7.2388813881524445,715816960.99998,0.9848147144979852,0.0020216368785402937,0.3209277616648522,7.559309451399153,715816960.9999489,0.9620076446320999,0.0021569034837284153,0.34345482548931794,7.468529747346832,715816960.999979,0.9724559487695826,0.002010008732027694,0.3260019660219553,7.547015846163833,715816960.9999504,0.9617265429248181
Whole\227W.png,0.0020792008747098577,0.36676998489840085,7.40898279175813,715816960.9999826,0.9713231831983019,0.0015655271561021754,0.3080595528648223,7.699835560617784,715816960.9999559,0.9377155022926291,0.0016335863360205827,0.3256865731705614,7.621335460918695,715816960.9999818,0.9554063579999924,0.001534874977493571,0.307011101761547,7.7280639833493785,715816960.9999561,0.9340873305643983
Whole\228W.png,0.002799117902922888,0.3912073201699835,7.120759404921836,715816960.9999819,0.9657229003648871,0.0021117751950931523,0.3293584694503275,7.4336100233039435,715816960.9999645,0.9341441952356406,0.0022025294294724506,0.3450529816899368,7.347753225339882,715816960.9999802,0.9537409925959417,0.0020690278221038214,0.32597912072031865,7.448162561854089,715816960.9999657,0.9310646987881716
Whole\229W.png,0.0022812613374246543,0.3534600414791762,7.4099990964722835,682848012.9999806,0.9569518381146774,0.0017798521554013224,0.30146522025049477,7.666485286974782,682848012.99996,0.9134893617307992,0.0018612865594873457,0.3208749804151147,7.574415492435668,682848012.9999793,0.9374510693855116,0.0017412217228797479,0.2990728688560589,7.707615359484035,682848012.9999607,0.9118928283641623
Whole\22W.png,0.0028548173551420915,0.38663300155078384,7.2626402937688015,715816960.9999791,0.9710871876444636,0.002283183684726562,0.3273062586214453,7.548733381711834,715816960.9999549,0.9326964642254061,0.0024025918413159712,0.3441349863735123,7.465457678652688,715816960.999977,0.9500080957695038,0.002224335653334623,0.3281303026329065,7.553766648880673,715816960.9999542,0.9355978185058264
Whole\230W.png,0.0019384593822900863,0.3574994088075212,7.5686967223765445,715816960.9999754,0.982807127908106,0.0014770283121071065,0.2999369548211265,7.879931095745384,715816960.9999344,0.9594484732934486,0.0015701368683013505,0.3182859456607826,7.795103602442981,715816960.9999745,0.9709515547090302,0.0015074363957393278,0.3029144331352378,7.872495117373612,715816960.999935,0.9589324143384572
Whole\231W.png,0.003139988030463982,0.38071227150268816,7.140286181714246,715816960.9999785,0.9780084116200312,0.0025611252164914494,0.32576540290007405,7.43695640851216,715816960.9999539,0.9472528405056222,0.002630346935498121,0.33720315303928106,7.375335461724241,715816960.9999771,0.959304088347324,0.0025126444945687753,0.31946608438846763,7.461031929370109,715816960.9999521,0.9428780836975488
Whole\232W.png,0.0028999759537600405,0.3642905396479917,7.302849030010626,715816960.9999771,0.9689775723243054,0.002228454515810097,0.3092065561443024,7.612730737948542,715816960.9999487,0.9413025938184458,0.0023839679637362022,0.3303983524277541,7.492776481771196,715816960.9999759,0.9593590299308934,0.0022853382553448386,0.3146380378431713,7.573921204514008,715816960.9999518,0.9392957089009678
Whole\233W.png,0.0023928986456601673,0.38304025970943467,7.232028436410976,715816960.9999846,0.9622245525403921,0.0017549640778491253,0.3254418058557869,7.5234670771994265,715816960.9999609,0.9240415204997323,0.0018530332470823132,0.34928631275594363,7.429826026780705,715816960.999983,0.9512723957125044,0.0017292168628603635,0.32381323520495653,7.536609912910132,715816960.9999614,0.9312074312110532
Whole\234W.png,0.0022524769170627094,0.3686839447714344,7.387241031647124,715816960.9999816,0.9590158850279452,0.001693882673523735,0.30941350092700426,7.680410710991764,715816960.9999557,0.9185524301239358,0.0018307538446133767,0.3337291574697148,7.567604551669649,715816960.99998,0.9407557502870008,0.0017389941159693214,0.3117522280146711,7.668402523479151,715816960.999954,0.9139583660233789
